,composer,file_path,maxNotes,avgDist,avgTime,maxVel,avgVel
218,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_03_Track03_wav.midi,11,12.229156296665007,0.05581199705492062,120,65.9785963165754
219,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_05_Track05_wav.midi,10,11.615375454058238,0.057397660111356864,126,73.69779074614422
220,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_01-02_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_02_WAV.midi,10,12.105253878702397,0.0688260007737819,124,70.58151151857076
221,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_19_R1_2009_01-02_ORIG_MID--AUDIO_19_R1_2009_19_R1_2009_02_WAV.midi,13,12.013928089336115,0.07389622512475925,124,68.76518591238188
222,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_21_R1_2009_04_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_04_WAV.midi,9,11.77226572057744,0.058093163154514925,126,72.76578174700269
223,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--5.midi,9,12.020110457437868,0.06523228016068501,126,71.34944170968903
224,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_05_WAV.midi,6,10.632705043301069,0.09034189803022563,106,60.76006113092206
225,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--4.midi,7,10.544366899302094,0.13155909874543054,110,61.876370887337984
226,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_04_WAV.midi,6,9.768721344880285,0.1508187935133298,115,57.82068262862965
227,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_06_R1_2004_02-03_ORIG_MID--AUDIO_06_R1_2004_05_Track05_wav.midi,9,11.727226720647772,0.044023507787900776,113,70.05996963562752
228,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_05_WAV.midi,9,11.73398739730398,0.04300115408391127,126,74.19861210815985
229,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--4.midi,9,11.110094108547118,0.05523586223196111,120,71.24120149542348
230,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--3.midi,11,11.43039607792543,0.045526887659656325,119,66.37569345890853
231,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_06_R3_2011_MID--AUDIO_R3-D3_06_Track06_wav.midi,10,11.628292939936776,0.04784538823761813,124,66.59286090621707
232,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--4.midi,10,11.637837101607191,0.04537591936802067,115,63.19940070825388
233,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_16_R1_2009_03-06_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_03_WAV.midi,10,14.001082739330506,0.04142864259075362,117,69.57962645493097
234,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.midi,8,11.537735849056604,0.048256928066037735,117,77.12421383647799
235,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--3.midi,8,10.324324324324325,0.053376722310545736,110,80.03815580286168
236,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--3.midi,10,13.573423700965291,0.04178513512357125,118,73.93612651468474
237,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--6.midi,8,14.103031796894257,0.04142050006162199,121,70.76238599950703
238,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--3.midi,8,14.209642600143919,0.044899231430399256,121,71.31638282561765
239,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--7.midi,8,13.15238654147105,0.059165067080725796,115,63.76780125195618
240,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--4.midi,6,11.738425432046085,0.04120828443922913,118,64.5318967356518
241,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--3.midi,8,11.96944378133206,0.0501853813559325,126,70.54261160181427
242,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--4.midi,8,13.798732171156894,0.030381256603275203,114,75.75713153724247
243,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--3.midi,7,11.633176347462062,0.042876766091051975,107,56.00470957613815
244,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--4.midi,10,13.002514668901927,0.03455104865185839,120,72.32858340318525
245,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--4.midi,10,13.346458964373287,0.04504663685754144,114,76.7119573056397
246,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--5.midi,6,11.21046429413151,0.036468460307172774,110,61.426584963469246
247,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--3.midi,7,10.842770238652315,0.04207672847449686,118,63.79995320542817
248,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--3.midi,6,11.040569395017794,0.041341686437327045,107,63.892526690391456
249,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--3.midi,5,10.768122676579926,0.039463350468556466,106,61.70353159851301
250,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_06_R2_2011_MID--AUDIO_R2-D2_07_Track07_wav.midi,6,10.78043230944255,0.03788662542662118,103,62.18156996587031
251,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--4.midi,8,14.780471821756226,0.03614027857415945,117,69.79685452162516
252,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--4.midi,14,14.629171414618265,0.03820850459873079,123,72.67491453687124
253,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_04_Track04_wav.midi,11,14.622437803160695,0.0390857260209674,117,73.25003911750899
254,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_01_R1_2004_04-05_ORIG_MID--AUDIO_01_R1_2004_05_Track05_wav.midi,8,8.94884263761914,0.07180975653245282,106,63.224275432795174
255,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--3.midi,8,12.872447754023542,0.07945091680679106,113,59.38698054287773
256,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--1.midi,8,11.514645669291339,0.07093110236220497,107,65.71055118110236
257,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--5.midi,9,13.204230769230769,0.04939596688034292,116,72.13435897435897
258,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--4.midi,9,13.35359477124183,0.05351293572984852,120,70.04823529411765
259,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--1.midi,9,11.490627020038785,0.055753070458952975,104,61.437944408532644
260,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_07_Track07_wav.midi,7,9.462131837307153,0.07787344042192634,102,53.15252454417952
261,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_08_Track08_wav.midi,8,10.18622848200313,0.052642533441389576,121,64.7809076682316
262,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_09_Track09_wav.midi,10,10.949481865284975,0.057769948572045114,121,67.97501850481125
263,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--4.midi,8,10.557650117819128,0.053830941401912774,116,58.78532542455513
264,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--8.midi,10,10.332046636206082,0.06462698912872268,114,60.560264691980464
265,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--3.midi,8,14.027350427350427,0.05046372608872669,113,69.47057387057387
266,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--3.midi,6,12.576175239970466,0.043851269587333215,125,59.97563376815161
267,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--4.midi,9,14.069200484554814,0.049009280991319855,119,73.40975166565718
268,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--3.midi,9,13.626522512659093,0.04993399593996775,122,72.05118379635965
269,Franz Liszt,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--2.midi,7,11.719536757301107,0.03295385406176511,111,59.72381671701913
270,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_02_WAV.midi,7,12.20166015625,0.09182039896647165,93,51.96728515625
271,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_04_WAV.midi,10,11.9464,0.038178645833333386,113,63.0964
272,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_03_WAV.midi,9,10.509414225941423,0.04703299337517413,112,60.342747559274756
273,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_080_PIANO080_MID--AUDIO-split_07-09-17_Piano-e_1-06_wav--3.midi,9,14.213510101010101,0.05585398253366849,126,72.23547979797979
274,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--3.midi,7,10.414153327716933,0.05534918211176641,99,51.74102780117944
275,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--3.midi,7,10.595783966764117,0.046843745191568066,105,52.65548545930143
276,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--1.midi,7,10.35359025032938,0.07699841485507321,101,51.99538866930171
277,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--3.midi,8,10.468408163265305,0.052652210884354685,111,53.837061224489794
278,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--1.midi,6,10.5967575025871,0.0820054239249161,103,55.77819937909624
279,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_07_Track07_wav.midi,7,10.789059886249582,0.05308962724434087,104,54.65406490465038
280,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--1.midi,7,12.88045789043336,0.07050222301717059,100,58.14668847097302
281,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--3.midi,7,12.8499205929063,0.06234118581259941,103,56.06326098464796
282,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--2.midi,7,13.082737811656344,0.06616924064369163,103,55.55375575670954
283,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--1.midi,7,12.895292079987403,0.06608096493990374,103,54.849472524011965
284,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--1.midi,7,12.712153518123667,0.0833524203757995,105,58.96588486140725
285,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--2.midi,7,13.167671319796954,0.074807661802031,106,54.66465736040609
286,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_080_PIANO080_MID--AUDIO-split_07-09-17_Piano-e_1-06_wav--1.midi,7,12.6990165151234,0.07808982031298423,106,58.53683429207645
287,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--1.midi,7,12.897068196303378,0.06976498599160781,109,55.45203951561504
288,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--2.midi,7,12.683689839572192,0.0897205046791446,97,50.596256684491976
289,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--1.midi,7,12.711318795430945,0.06392073111370755,112,57.73935617860852
290,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--1.midi,7,13.115261301699263,0.07808346191354047,103,53.916479640910545
291,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_06_R2_2011_MID--AUDIO_R2-D2_06_Track06_wav.midi,7,12.842825380537027,0.0523449970782738,99,60.21600820933812
292,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_10_R2_2011_MID--AUDIO_R2-D3_10_Track10_wav.midi,7,13.055982436882546,0.05661459150070561,103,58.16590873451466
293,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_17_R2_2011_MID--AUDIO_R2-D5_04_Track04_wav.midi,7,13.05411030176899,0.06169110952133217,106,56.98933402705515
294,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_08_Track08_wav.midi,7,12.682850430696947,0.06091785488993308,106,58.41007569825111
295,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--2.midi,9,12.071836555360282,0.05022265853837195,114,68.58216168717047
296,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_02_R2_2011_MID--AUDIO_R2-D1_02_Track02_wav.midi,8,12.681887699366397,0.05291032836282875,116,68.28140703517587
297,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--1.midi,6,10.87754263406616,0.04682095832477233,103,55.88945962605301
298,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--1.midi,7,10.9158615136876,0.04404674290458943,115,57.68981481481482
299,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_04_R2_2013_wav--1.midi,6,10.830994508846858,0.07466442953020122,106,66.00406752084605
300,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--2.midi,7,11.174948240165632,0.07764665286404535,106,59.53064182194617
301,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_04_R2_2011_MID--AUDIO_R2-D2_02_Track02_wav.midi,7,10.959814853776562,0.06506143050003539,104,55.154428781822006
302,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_25_R2_2011_MID--AUDIO_R2-D6_07_Track07_wav.midi,6,10.56701030927835,0.04996187714776671,106,56.15298969072165
303,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--1.midi,7,10.409393843224374,0.04228526988786628,101,65.09425579181212
304,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--1.midi,7,10.593068035943517,0.055920634761446375,102,62.86200256739409
305,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--2.midi,6,10.53619474695708,0.05011185738308783,112,65.51633568225496
306,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--1.midi,6,10.65566486829578,0.06134163757537339,107,64.14693748016502
307,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--1.midi,7,10.533460196638122,0.05160264034253118,108,69.3292102759277
308,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_03_R2_2013_wav--2.midi,6,10.70364500792393,0.06389287836767037,104,68.1458003169572
309,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--3.midi,6,8.876728565784274,0.05864622431845115,90,44.8340576847096
310,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--1.midi,7,8.656997255978048,0.10370014210113715,98,53.996471971775776
311,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--2.midi,7,8.759110088224013,0.05561848708605023,94,50.786728039892594
312,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--2.midi,6,8.821372854914197,0.09589224193967766,98,49.984009360374415
313,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_13_R2_2015_wav--3.midi,8,8.923913043478262,0.06779810429606643,101,48.89635093167702
314,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_15_R2_2015_wav--1.midi,6,8.732295719844357,0.10915004863813253,94,44.621789883268484
315,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--2.midi,6,8.95171339563863,0.10369572624610625,90,44.3006230529595
316,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--3.midi,6,8.897207137315748,0.051953630074993054,92,48.21140418929403
317,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,6,8.877973906369915,0.09984221108339748,95,50.08595548733692
318,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_09_R2_2011_MID--AUDIO_R2-D3_04_Track04_wav.midi,8,9.14572864321608,0.06971858491173824,98,48.8484731349053
319,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2011/MIDI-Unprocessed_16_R2_2011_MID--AUDIO_R2-D4_09_Track09_wav.midi,8,8.89127884239343,0.06769662120323285,92,46.33124755572937
320,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--3.midi,6,10.590378327884165,0.04412700208236031,109,55.24451191032228
321,Franz Schubert,/content/drive/MyDrive/Colab Notebooks/Machine Learning/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--4.midi,6,10.811983958480774,0.04934186276244391,104,56.31988676574664
